Quantity,UnitPrice,TotalPrice,InvoiceHour,InvoiceDay,WillBuyNextMonth
237,2.765625,298.19,9.0,7.0,0
179,2.875714285714286,414.6,12.0,18.0,0
109,11.433333333333334,286.15000000000003,14.0,28.0,1
161,0.73125,97.5,12.0,2.0,0
75,3.505,94.17000000000002,10.0,28.0,0
463,2.352424242424242,540.5699999999999,10.0,15.0,0
207,2.9825,443.01,8.0,7.0,0
214,2.2689285714285714,361.93,15.0,22.0,0
498,4.487727272727273,2353.1,13.636363636363637,12.181818181818182,1
384,3.505,780.1999999999999,12.0,17.0,0
972,2.8190476190476192,1295.43,15.0,22.0,0
228,0.9833333333333334,219.39999999999998,13.0,26.0,0
9881,1.8187200000000001,13522.22,10.64,14.04,1
95,1.608,149.81,10.0,4.0,0
447,3.312962962962963,773.03,12.0,23.0,0
380,1.0816666666666668,355.94,14.0,25.0,1
1112,3.8359259259259257,2435.16,10.74074074074074,16.11111111111111,1
22,9.445,181.7,15.0,28.0,0
311,1.334,635.6800000000001,12.0,4.0,0
783,2.439295774647887,1046.91,10.619718309859154,14.859154929577464,0
79,2.988,151.31,10.0,24.0,0
294,2.3775,676.5,12.5,21.75,1
274,1.1333333333333333,251.96,13.0,9.0,1
430,2.847352941176471,594.24,10.0,13.264705882352942,1
178,1.4024999999999999,236.26,11.0,26.0,1
434,1.258846153846154,243.22,15.0,15.0,0
68,6.442857142857143,421.8,9.0,14.0,0
34,5.283333333333333,214.5,15.0,12.0,0
590,2.1578,1105.5,13.0,19.0,1
268,2.3871428571428575,377.28,13.0,20.0,1
64,3.6072,149.0,12.0,2.0,0
548,3.3993749999999996,773.66,12.0,21.0,0
26,5.833333333333333,103.3,13.0,26.0,1
120,2.6957142857142857,233.65,11.0,27.0,1
173,2.428888888888889,410.48,12.0,28.0,0
370,0.91,249.58,12.0,12.0,0
102,3.0733333333333337,330.94,12.0,8.0,0
137,3.2620000000000005,146.87,11.0,20.0,1
650,1.0906451612903227,477.32,17.0,11.0,0
241,1.7264285714285716,310.79,9.0,6.0,1
368,2.083529411764706,572.3100000000001,11.0,31.0,0
158,4.390526315789474,323.66,16.0,21.0,0
448,1.402,360.66999999999996,11.0,26.0,1
320,3.3502941176470586,512.13,14.0,22.0,0
67,4.354375,243.36,15.0,28.0,0
112,1.4976923076923077,168.51,12.0,16.0,0
392,2.5707407407407405,462.44,10.0,20.0,0
130,3.153488372093023,252.29,16.0,11.0,0
46,12.25,306.0,16.0,13.0,0
76,2.192105263157895,130.3,14.0,6.0,1
205,5.347931034482759,450.52,11.0,3.0,0
116,4.662105263157895,323.16,12.0,1.0,0
372,2.1245454545454545,567.36,15.0,16.545454545454547,0
557,1.1544444444444446,441.65,10.333333333333334,16.555555555555557,1
293,3.82525641025641,642.91,12.076923076923077,13.179487179487179,1
336,3.46625,727.15,13.95,15.275,1
94,4.373333333333334,241.86,11.0,6.0,0
185,3.1377777777777776,357.40000000000003,10.166666666666666,3.388888888888889,0
29,4.075,114.75,15.0,22.0,0
1602,2.814862385321101,1786.71,10.0,21.0,0
318,1.478433734939759,303.04,12.0,7.0,0
123,2.403898305084746,289.1,14.0,25.0,1
204,3.2724,395.5,10.0,4.0,0
272,3.2903225806451615,537.04,11.0,14.0,0
557,3.2783333333333338,920.95,10.0,22.0,0
304,0.798888888888889,145.12,13.0,6.0,0
344,2.8886567164179104,654.57,15.0,12.0,0
217,3.2699999999999996,362.19,14.0,20.0,0
23,3.975,127.85,12.0,4.0,0
181,3.994444444444445,500.35,12.0,4.0,1
147,3.9236842105263157,366.85,10.0,27.157894736842106,0
334,2.5854054054054054,675.22,14.0,2.0,0
131,3.9825000000000004,398.55,13.0,13.0,0
67,3.8125,184.45000000000002,13.0,24.0,0
50,6.75,337.5,14.0,25.0,0
131,3.4331111111111112,324.51,15.0,13.0,0
5,0.9,5.55,13.0,8.0,0
209,4.2090000000000005,440.76,14.0,22.0,1
268,1.59,313.8,11.0,10.0,1
256,2.0153333333333334,272.23,13.0,11.0,0
1524,1.8,1780.59,15.0,9.0,0
91,2.768108108108108,170.91,12.0,12.0,0
45,3.45,116.05,13.0,19.0,0
282,3.3368181818181815,462.46,17.0,8.0,0
1627,2.9606818181818184,2516.57,13.0,22.0,0
196,8.175,1063.0,10.0,2.0,0
90,1.25,112.5,11.0,11.0,0
1000,2.107222222222222,935.1600000000001,11.88888888888889,21.38888888888889,1
48,6.25,300.0,12.0,15.0,0
245,2.1033333333333335,332.3,14.0,5.0,0
235,2.9272727272727277,416.05,11.0,13.0,0
46,2.1900000000000004,115.57000000000001,12.0,10.0,0
128,6.5442857142857145,359.04,12.0,20.0,1
334,2.062307692307692,404.58000000000004,12.0,8.0,0
104,4.215,382.6,10.0,23.0,1
364,3.3973809523809524,657.21,15.0,25.0,0
835,1.1406382978723404,642.77,8.0,25.0,1
128,3.1636363636363636,306.2,9.0,7.0,1
368,2.599565217391304,511.68,13.0,27.0,0
27,6.175,144.2,11.0,29.0,0
10,7.7,61.5,12.0,21.0,0
109,1.938,198.76999999999998,12.0,11.0,0
177,2.232,337.88,12.0,4.0,1
456,2.15,699.0,11.0,7.0,1
96,0.85,81.6,18.0,2.0,0
155,3.783913043478261,378.87,10.0,23.0,0
321,3.808,399.28999999999996,11.8,17.2,1
328,2.367857142857143,582.01,14.0,21.0,1
1686,2.920488958990536,3276.95,13.077287066246058,19.19558359621451,1
107,32.53947368421053,739.55,12.68421052631579,3.0,0
482,3.7444776119402983,958.29,13.985074626865671,18.17910447761194,1
320,3.146875,797.96,12.46875,15.911458333333334,1
201,4.801111111111111,529.07,13.0,10.0,0
179,2.348666666666667,188.46,11.0,26.0,0
207,2.3,301.55,9.0,24.0,0
198,2.8249999999999997,241.26,8.0,11.0,0
52,5.483333333333333,164.0,11.0,14.0,0
143,1.943888888888889,215.75,17.0,1.0,1
96,1.46,140.16,7.0,18.0,0
104,2.321463414634146,201.94,12.0,16.0,1
176,3.2769565217391308,352.05,10.0,23.0,0
56,3.957142857142857,187.25,17.0,14.0,1
276,1.9357142857142857,613.8,13.0,4.0,0
208,1.71375,277.4,13.375,18.875,0
253,1.0499999999999998,227.51999999999998,12.0,16.0,0
407,2.0097058823529412,570.25,14.0,25.0,0
160,4.2299999999999995,283.44000000000005,13.833333333333334,15.333333333333334,0
180,0.8240000000000001,110.7,8.0,17.0,0
173,2.6789473684210527,220.91,11.0,19.0,0
264,2.081153846153846,297.69,11.0,8.0,0
584,2.461136363636364,778.6,15.0,18.0,0
211,2.3246666666666664,257.85,16.0,16.0,1
245,2.3706896551724137,394.0,10.0,22.0,0
366,0.822,262.86,10.0,27.0,0
64,8.9475,182.2,12.0,8.0,0
139,4.052173913043478,277.1,11.347826086956522,25.956521739130434,0
67,1.7214285714285715,107.45,13.0,16.0,0
56,7.470000000000001,397.20000000000005,10.0,21.0,0
648,1.8763636363636365,988.36,13.0,11.0,1
240,3.219583333333333,468.64,10.0,5.0,0
122,3.48,264.38,10.0,4.0,1
42,5.607142857142857,123.30000000000001,12.0,23.0,0
122,1.7908064516129032,163.07,11.0,21.0,0
211,2.1870000000000003,378.21000000000004,8.0,4.0,0
1431,2.203452380952381,1872.44,11.0,24.0,1
40,5.933333333333334,147.3,15.0,12.0,1
444,3.3996,818.29,12.0,17.0,0
218,3.4364285714285714,452.44,10.0,26.0,1
464,1.3719999999999999,425.64,11.0,7.0,0
1358,2.105233644859813,1735.65,13.632398753894082,13.95638629283489,0
128,2.4208333333333334,159.4,17.0,12.0,0
188,4.513636363636364,457.6,12.0,14.0,0
467,2.9281395348837207,674.0,8.976744186046512,20.27906976744186,0
174,3.693,310.03,13.0,29.0,0
195,3.1142857142857143,243.20999999999998,12.0,12.0,1
197,2.892777777777778,387.4,16.0,18.0,1
73,5.528947368421052,285.35,15.0,24.0,0
217,2.8746043165467627,540.73,11.467625899280575,2.0,0
58,6.58,188.7,14.0,1.0,0
326,1.6613333333333336,525.9000000000001,11.0,18.0,1
41,3.6233333333333335,108.95,12.0,4.0,0
12,4.23,39.239999999999995,16.0,6.0,0
262,2.518823529411765,307.3,16.0,18.0,0
365,2.1866666666666665,600.66,11.0,16.0,1
841,2.3659322033898307,1215.73,11.0,20.0,1
318,5.807727272727273,748.42,12.590909090909092,20.318181818181817,1
215,4.665172413793103,522.91,12.0,26.0,0
182,1.99,337.70000000000005,10.0,29.0,0
75,1.9558333333333333,119.55,16.0,28.0,0
138,2.398,311.65999999999997,10.0,6.0,0
164,3.0569444444444445,347.20000000000005,14.0,30.0,0
92,3.375,194.4,14.0,29.0,0
49,9.625,219.0,12.0,31.0,1
120,0.12,14.399999999999999,14.0,11.0,0
1,15.0,15.0,13.0,27.0,1
97,3.6907894736842106,277.6,12.0,11.0,1
97,5.1225000000000005,365.33000000000004,10.0,26.0,0
60,3.3299999999999996,199.8,11.0,30.0,0
264,3.338888888888889,816.8,12.0,22.0,0
4108,5.07304347826087,18165.74,12.108695652173912,16.630434782608695,1
421,2.724473684210526,585.3199999999999,9.0,9.0,0
173,1.8575757575757574,202.85,13.0,2.0,0
607,2.3886419753086416,622.71,12.382716049382717,11.148148148148149,1
66,5.065555555555555,176.85999999999999,15.0,19.0,1
10,8.8,56.7,16.0,2.0,0
924,1.5166666666666666,1505.4,15.0,10.0,0
202,4.029032258064516,493.94,12.0,29.0,0
150,3.940909090909091,338.5,16.0,3.0,0
296,4.75027027027027,644.58,9.0,5.0,0
116,3.8815,343.7,14.5,5.5,0
368,1.776846153846154,576.37,12.0,30.0,1
246,1.7722222222222221,345.29999999999995,10.0,1.0,0
98,3.75,233.4,11.0,17.0,1
770,1.975714285714286,1212.59,11.657142857142857,17.97142857142857,1
998,2.3633333333333333,601.8399999999999,14.0,9.0,0
370,4.174444444444444,737.4300000000001,8.0,3.0,0
382,0.9833333333333334,388.36,14.0,8.0,0
187,1.7383333333333333,313.6,11.0,7.0,1
1336,2.500413223140496,1958.73,14.851239669421487,19.173553719008265,1
192,3.560714285714286,432.90000000000003,13.142857142857142,9.571428571428571,0
149,3.0876470588235296,303.03,12.0,3.0,0
93,2.7377777777777776,213.53,13.0,18.0,0
359,2.4467857142857143,673.51,17.0,28.0,0
380,4.935666666666666,1385.88,13.0,8.0,0
58,2.334285714285714,127.76,10.0,29.0,0
204,1.6900000000000002,329.64,14.0,10.0,0
984,0.9833333333333334,737.04,13.0,5.0,0
234,3.128947368421053,546.7,10.0,18.0,1
374,1.647608695652174,415.14,13.0,29.0,0
1120,3.6246666666666667,2755.2,10.2,15.666666666666666,1
483,1.4407894736842106,643.3499999999999,14.210526315789474,12.263157894736842,0
296,1.4611475409836066,338.56,19.0,22.0,1
115,1.391842105263158,104.38,11.0,21.0,0
800,1.9433846153846153,971.74,16.0,21.0,0
10,8.95,89.5,11.0,2.0,0
116,1.448888888888889,141.57999999999998,17.0,20.0,1
204,3.146,597.68,10.0,22.8,0
176,2.826111111111111,302.68,14.0,28.0,0
284,3.6555555555555554,749.2,10.222222222222221,24.0,0
384,1.686,343.26,13.0,15.0,0
1082,3.014310344827586,2414.78,11.844827586206897,15.672413793103448,0
408,2.766428571428571,541.29,10.660714285714286,13.75,1
184,2.411,309.5,15.0,24.0,1
381,2.8075862068965516,720.79,12.0,6.0,0
206,4.025555555555556,570.38,11.0,26.0,0
251,2.2072,394.37,14.0,7.0,0
326,2.5135,607.0,11.0,6.0,0
244,1.6749999999999998,388.0,9.0,15.0,1
150,3.8390476190476193,277.16,12.0,27.0,0
80,1.97,138.32,14.0,12.0,0
484,3.029019607843137,788.29,11.72549019607843,16.627450980392158,1
119,4.2375,493.45,10.0,22.0,0
1536,4.367021276595745,3627.0000000000005,11.382978723404255,18.170212765957448,1
293,1.807777777777778,267.03,14.0,20.0,0
90,2.57,183.20000000000002,17.0,19.0,0
144,3.365625,366.7,9.0,24.0,0
205,2.552,300.87,9.0,20.0,0
31,3.1566666666666663,74.53,12.0,20.0,0
252,1.8239473684210528,378.87,15.210526315789474,10.105263157894736,1
315,4.987857142857143,588.0,9.0,28.0,0
216,1.7240000000000002,332.4,14.0,20.0,0
133,2.377,310.84,17.0,21.0,1
1871,2.765625,3992.7599999999998,13.6875,27.0,1
18,1.95,35.1,13.0,7.0,1
10,15.550000000000002,170.70000000000002,8.0,18.0,0
374,3.411176470588235,580.79,13.0,7.0,0
103,2.8000000000000003,183.85,15.0,11.0,0
405,3.0608080808080804,846.48,12.626262626262626,20.87878787878788,0
558,4.0668,3492.5,16.0,19.56,1
212,2.798571428571429,308.85,17.0,29.0,0
216,1.7719999999999998,234.24,13.0,18.0,0
109,2.9200000000000004,157.07,11.0,17.0,1
271,3.0393548387096776,554.0,13.0,20.0,0
1054,2.3503636363636367,1890.35,12.0,14.909090909090908,1
201,1.7675,334.5,12.0,29.0,0
72,1.25,90.0,12.0,4.0,0
83,3.167666666666667,206.94,10.0,12.0,1
395,1.3085185185185184,348.59,16.0,18.0,0
502,0.8958333333333334,241.62,13.0,14.0,1
232,3.1936,406.69,16.0,29.0,1
62,2.143333333333333,104.82,9.0,10.0,0
24,1.25,30.0,11.0,2.0,0
40,5.368461538461539,109.33,12.0,4.0,0
139,2.3763636363636365,280.57,13.0,18.0,0
595,3.3250495049504947,1090.21,15.732673267326733,10.564356435643564,1
382,4.112916666666666,825.42,12.375,19.020833333333332,0
9014,3.16,22998.4,12.0,11.0,0
21962,1.32,23165.86,11.0,12.071428571428571,1
266,1.7770731707317073,308.22,13.0,7.0,0
176,1.952857142857143,207.68,12.0,7.0,0
193,2.676111111111111,389.41,15.0,16.0,1
128,3.5842105263157897,311.1,15.0,21.0,0
120,6.419756097560975,414.65,14.439024390243903,5.926829268292683,0
24,6.95,166.8,10.0,18.0,0
101,4.3566666666666665,212.51,12.0,8.0,0
601,5.2683177570093465,2361.61,14.098130841121495,14.771028037383177,1
302,3.0765625,523.86,11.0,10.0,0
248,4.36735294117647,612.78,12.0,12.0,0
72,1.45,99.6,9.0,4.0,1
249,2.6595,359.27,16.0,28.0,0
432,1.5775,302.04,12.0,12.0,1
96,4.3133333333333335,272.48,13.0,5.0,0
231,2.838,306.67,15.0,26.0,0
166,3.4810526315789474,369.76,12.0,14.0,0
140,1.9714285714285713,305.7,15.0,22.0,0
288,3.98,1146.24,11.0,4.0,0
172,2.636071428571429,290.44,15.0,23.0,1
95,2.372,243.22,13.0,22.0,0
189,2.3063636363636366,307.25,11.0,22.0,1
209,4.464,304.47,17.0,17.0,0
10,9.983333333333333,103.3,10.0,9.0,0
85,12.453846153846154,321.6,16.0,7.0,0
153,2.8548387096774195,402.81,15.0,31.0,0
48,2.1,100.80000000000001,12.0,12.0,1
170,2.902857142857143,314.12,11.0,13.0,0
247,3.899836065573771,751.2,14.0,6.0,0
213,4.340588235294117,326.58,13.558823529411764,15.588235294117647,1
282,3.73625,645.5,12.0,18.0,0
83,4.69375,380.39,13.0,24.0,0
901,2.137380952380952,678.92,13.333333333333334,17.666666666666668,1
36,5.25,113.39999999999999,15.0,6.0,1
375,1.8333333333333333,423.22,13.0,1.0,0
170,3.221578947368421,334.28,9.0,21.0,1
91,4.225,196.64999999999998,12.0,19.0,1
236,3.7146153846153847,706.2,14.0,16.0,0
68,10.207142857142857,634.2,9.0,14.0,0
288,1.45,417.59999999999997,13.0,17.0,0
205,7.52,341.36,13.0,30.0,0
66,2.8313953488372094,155.21,15.0,30.0,1
24,0.85,20.4,10.0,17.0,0
594,2.1957142857142857,730.16,11.428571428571429,7.714285714285714,1
126,4.5962499999999995,294.75,19.0,14.0,0
1538,2.4930476190476187,1969.14,13.904761904761905,14.476190476190476,1
179,4.35,447.45000000000005,8.0,15.0,0
321,1.6986666666666668,349.4,12.0,14.0,0
108,4.722307692307693,285.84000000000003,13.0,26.0,0
168,2.1154545454545453,301.6,12.0,15.0,1
65,6.4263157894736835,390.85,12.0,11.0,0
124,3.4625,327.6,13.0,1.0,0
47,8.040000000000001,136.95,10.0,13.0,1
425,1.5960869565217393,350.75,10.0,13.0,0
144,2.5192592592592593,220.56,12.0,21.0,0
335,2.377,678.65,11.8,15.1,1
335,2.7423529411764704,562.29,14.0,5.0,1
442,3.1875,793.5,10.0,15.0,1
158,4.610588235294117,305.3,15.0,3.0,0
271,2.5552272727272727,535.1700000000001,11.0,18.863636363636363,1
384,3.2825925925925925,574.22,15.0,4.0,1
539,2.739433962264151,863.02,13.0,20.0,0
153,2.0966666666666667,204.15,12.0,24.0,0
1,14.95,14.95,10.0,10.0,0
48,0.65,31.200000000000003,16.0,1.0,0
59,5.204545454545454,202.65,16.0,6.0,0
200,1.79,358.0,14.0,19.0,0
344,3.3342105263157897,540.52,15.0,7.0,0
202,2.786363636363636,345.5,10.0,19.0,0
110,2.062747252747253,219.8,11.0,21.0,1
145,6.003333333333334,315.81,13.0,6.0,0
311,3.2295454545454545,371.23,9.0,14.0,0
119,2.6621818181818186,233.16,13.0,18.0,1
288,1.6155555555555554,279.76,10.0,19.0,0
129,4.354615384615385,348.57000000000005,13.0,16.0,1
142,4.9158333333333335,394.37,11.020833333333334,7.0,0
208,2.0073404255319147,347.13,12.0,5.0,1
220,4.23391304347826,357.91,16.0,25.0,1
184,2.0108333333333333,375.96000000000004,11.0,11.0,0
282,1.528,382.8,11.6,16.45,0
538,1.7620689655172415,679.02,10.068965517241379,22.0,0
72,3.3424137931034483,159.1,11.0,24.0,1
84,3.1529166666666666,196.47,14.0,12.0,1
84,1.4857142857142858,55.379999999999995,16.0,9.0,0
11,7.540000000000001,71.15,13.0,5.0,0
229,2.9279166666666665,364.73,15.0,24.0,1
368,2.82609756097561,724.4,11.975609756097562,19.78048780487805,0
336,3.75974358974359,968.5,10.0,20.0,0
262,1.9368421052631577,388.28,13.0,10.0,0
243,4.334827586206897,480.47,10.0,14.0,1
473,2.018,650.33,14.542857142857143,17.257142857142856,1
198,4.66590909090909,329.25,17.0,8.0,0
243,1.7325,233.12,13.333333333333334,12.0,1
54,2.4782857142857146,128.45,14.0,21.0,0
177,2.5473684210526315,335.35,12.368421052631579,5.052631578947368,0
614,1.734390243902439,704.38,13.951219512195122,7.536585365853658,1
380,3.0562790697674416,720.67,13.837209302325581,18.651162790697676,1
136,4.1242857142857146,296.7,19.0,2.0,0
526,1.3066666666666666,216.39999999999998,12.0,11.0,0
1,10.0,10.0,11.0,26.0,1
417,2.6910638297872342,709.51,15.0,30.0,0
605,1.9076190476190478,696.03,10.0,8.0,0
171,4.4877142857142855,479.79,13.0,30.0,0
1073,3.077508896797153,2177.97,12.498220640569395,15.576512455516013,1
135,4.431333333333333,359.04,15.0,21.0,0
94,4.535714285714286,284.5,8.0,16.0,0
32,1.25,40.0,16.0,1.0,0
677,2.405806451612903,1071.03,10.0,3.0,0
336,0.42,141.12,15.0,3.0,1
390,5.04406779661017,1310.38,11.457627118644067,15.067796610169491,1
180,3.243888888888889,331.14,15.0,12.0,0
428,3.9283720930232557,916.26,11.395348837209303,17.46511627906977,1
296,2.24,676.5,10.833333333333334,10.777777777777779,1
279,4.436153846153846,846.8100000000001,15.0,28.0,0
194,2.1713333333333336,357.54,16.0,9.0,0
62,1.2559999999999998,86.9,10.0,19.0,0
115,5.48,285.31,15.0,7.0,1
446,1.6567441860465115,334.7,18.0,29.0,0
251,4.182857142857143,815.15,10.0,22.0,0
167,3.7386363636363638,284.87,11.5,22.5,1
154,2.08974358974359,153.55,13.0,28.0,0
191,2.6205263157894736,283.43,17.0,4.0,1
536,1.1568235294117646,353.2,17.0,22.0,1
83,6.034375,323.55,14.0,24.0,1
85,1.8596153846153847,75.41,16.0,12.0,0
179,3.3076190476190472,361.07,10.0,23.0,1
84,4.84,177.2,12.0,16.0,0
85,2.655555555555556,168.45,15.0,2.0,0
252,1.9672727272727273,336.07,13.0,26.136363636363637,1
59,6.895,223.23,12.0,1.0,0
18,2.1,37.800000000000004,11.0,25.0,0
159,4.785172413793104,584.35,15.0,3.0,0
74,3.993333333333333,213.8,13.0,23.0,0
379,1.7070967741935485,453.06,12.0,27.0,1
159,1.693225806451613,231.69,19.0,27.0,0
52,5.93,166.6,12.0,13.0,0
60,5.014285714285714,174.8,12.0,28.0,0
78,2.41625,173.56,14.0,28.0,0
82,3.9040000000000004,224.62,13.0,18.0,0
225,3.2318852459016396,584.54,14.0,7.0,1
151,3.0378688524590163,273.96,17.0,7.0,0
337,2.8685185185185187,502.55,10.0,3.0,1
102,3.1318181818181823,245.3,12.0,27.0,1
400,2.960606060606061,760.1,9.0,23.0,0
40,1.95,78.0,9.0,16.0,0
4320,2.645,6631.2699999999995,11.0,14.0,1
89,4.699411764705882,305.33,16.0,21.0,1
500,1.7980582524271844,755.8199999999999,12.0,2.0,1
115,3.5866666666666664,305.55,15.0,26.0,0
130,2.9,249.9,16.0,26.0,0
43,2.2416666666666667,93.35000000000001,10.0,9.0,0
106,2.23304347826087,209.94,10.0,8.0,0
149,1.95,336.35,11.0,19.0,0
100,3.629230769230769,207.66,15.0,16.0,1
142,1.3075999999999999,208.0,12.0,6.0,0
95,2.3840740740740745,190.57,12.0,17.0,0
329,2.1446666666666667,541.03,15.0,3.0,1
42,5.1499999999999995,123.1,10.0,6.0,0
209,3.4428571428571426,517.55,12.0,22.0,0
462,4.275,1209.3,10.0,28.0,0
97,3.725454545454546,221.69,9.0,4.0,0
1920,2.3466666666666667,3585.04,11.0,21.75,1
539,3.8472413793103453,992.73,11.0,27.0,0
108,1.6214285714285714,130.6,15.0,22.0,0
220,2.2386666666666666,480.34000000000003,12.0,10.0,1
349,2.298620689655172,621.71,11.198275862068966,12.422413793103448,1
616,2.06,910.17,15.0,1.0,1
554,2.3978947368421055,737.96,11.578947368421053,13.0,1
51,2.6125000000000003,111.53,17.0,24.0,0
204,4.044074074074074,512.38,13.444444444444445,16.666666666666668,0
260,3.1138461538461537,436.32,9.0,24.0,1
72,3.505,140.96,12.0,11.0,0
97,3.1107500000000003,243.35,17.0,15.0,0
210,2.6980851063829787,379.05,14.0,23.0,0
250,2.7823333333333333,362.24,11.0,7.0,0
67,5.972222222222222,172.25,15.0,11.0,0
29,4.95,124.95,8.0,12.0,0
409,2.388728813559322,711.7,11.254237288135593,28.83050847457627,0
116,2.748095238095238,254.19,12.0,16.0,0
92,3.0233333333333334,157.75,13.0,24.0,0
72,5.481111111111111,148.95999999999998,12.0,5.0,0
110,2.3852,166.94,12.0,11.0,1
6196,2.518666666666667,18025.68,14.666666666666666,25.533333333333335,1
346,4.222535211267606,1199.76,12.32394366197183,18.140845070422536,1
357,2.613714285714286,648.27,13.0,12.0,0
461,3.5021428571428572,874.83,11.714285714285714,11.285714285714286,1
124,1.69,150.34,15.0,19.0,0
140,2.947058823529412,302.8,13.0,22.0,0
312,1.547,462.3,17.0,13.0,1
370,0.9788888888888889,346.6,16.0,29.0,0
204,3.6912499999999997,306.71999999999997,17.0,6.0,0
57,4.131666666666667,186.55,11.0,12.0,0
474,2.892857142857143,1350.9,10.0,1.0,1
195,1.5833333333333333,295.3,12.0,25.0,1
176,2.2312903225806453,290.72,13.0,15.0,1
231,2.9249999999999994,310.39,11.0,31.0,0
150,2.181395348837209,171.53,13.0,10.0,0
573,3.2841935483870968,1023.74,15.0,7.0,0
36,1.25,45.0,14.0,4.0,0
170,2.772666666666667,306.13,12.0,22.0,0
195,2.2564285714285712,307.66,11.0,22.0,1
177,5.67,353.61,9.0,25.0,0
216,3.432142857142857,542.15,13.0,20.0,1
48,1.45,64.8,11.0,19.0,0
212,3.358421052631579,787.86,10.0,21.789473684210527,0
244,3.369558823529412,589.5500000000001,10.470588235294118,15.764705882352942,0
100,0.42,42.0,11.0,20.0,0
42,3.7625,86.10000000000001,13.0,11.0,0
83,1.718125,142.44,20.0,27.0,0
213,3.1508695652173913,340.43,11.0,1.0,1
292,2.0272727272727273,301.78999999999996,9.0,18.0,1
59,6.247999999999999,335.39,9.0,7.0,1
634,1.6130434782608696,618.76,13.0,15.0,0
240,1.31,309.6,15.0,8.0,1
744,4.011363636363637,1588.16,13.0,11.0,1
112,4.875500000000001,406.3,15.0,22.0,1
90,1.33,118.5,15.0,4.0,0
94,2.5085714285714285,154.29,12.0,8.0,0
102,3.2949999999999995,278.5,12.0,14.0,0
113,3.658235294117647,260.45,9.0,4.0,0
196,3.10125,370.65999999999997,18.0,29.0,1
4800,0.4033333333333333,1939.2,10.333333333333334,16.5,0
110,2.816666666666667,239.5,13.0,12.0,1
90,2.9360000000000004,216.3,11.0,3.0,0
685,1.6465909090909092,943.94,11.159090909090908,24.15909090909091,1
460,2.25,704.92,12.24390243902439,23.24390243902439,0
1192,2.530263157894737,1196.92,13.0,24.0,0
120,4.95,594.0,14.0,5.0,0
288,2.9875000000000003,652.0,12.0,2.0,0
40,1.95,78.0,12.0,8.0,0
700,2.463859649122807,902.53,15.0,15.0,0
484,3.0305194805194806,1043.32,13.688311688311689,4.87012987012987,0
187,2.6895918367346936,393.34000000000003,16.0,8.0,1
85,3.3691666666666666,208.61,13.0,28.0,0
324,3.1888888888888887,404.7,9.0,19.0,0
194,2.55,494.7,11.0,5.0,1
134,4.487894736842105,372.12,12.0,17.0,0
581,2.7445283018867928,957.33,13.0,3.0,0
1440,0.4000000000000001,576.0,9.833333333333334,20.333333333333332,1
61,5.545833333333333,239.85,15.0,12.0,0
775,2.1508000000000003,831.03,13.48,14.96,0
352,2.3033333333333332,751.5600000000001,14.666666666666666,7.0,0
519,2.152244897959184,516.69,15.0,24.0,0
42,3.25,115.60000000000001,17.0,18.0,0
17,11.625,76.55,15.0,16.0,0
210,1.919375,386.22,11.0,1.0,1
72,2.381666666666667,146.02,12.0,16.0,0
72,0.62,39.12,15.0,3.0,0
465,2.894230769230769,925.4300000000001,12.0,29.0,0
301,3.405,549.88,13.0,27.0,0
995,2.2189743589743594,1490.47,13.320512820512821,7.641025641025641,1
299,5.911944444444444,759.13,9.0,29.0,0
139,3.832666666666667,387.27000000000004,13.0,24.0,0
46,3.0128571428571425,77.83,16.0,21.0,0
48,3.5879999999999996,95.75999999999999,10.0,24.0,0
559,2.4003571428571426,767.37,13.0,12.0,1
359,1.447741935483871,328.77,13.0,5.0,0
210,3.8423809523809522,327.93,10.0,20.0,1
1082,3.2774137931034484,2174.84,16.0,31.0,0
174,2.7147058823529413,324.9,17.0,23.0,0
205,3.5069565217391303,473.96,12.304347826086957,18.08695652173913,0
338,1.0335294117647058,302.58,12.0,24.0,1
222,1.5063157894736843,300.54,13.0,7.0,1
32,4.6825,153.72,14.0,24.0,0
4284,1.045,2508.48,10.25,10.25,1
78,2.0942857142857143,158.22,13.571428571428571,13.714285714285714,0
83,2.640909090909091,190.55,14.0,17.0,0
334,1.922105263157895,660.01,12.0,13.0,1
174,3.1983333333333337,235.9,11.833333333333334,5.083333333333333,1
56,2.8277777777777775,169.8,14.0,19.0,0
453,2.0728,626.41,15.48,17.84,0
43,3.5944444444444446,139.05,19.0,14.0,0
421,2.5064285714285717,804.3299999999999,11.0,26.0,0
83,1.7379999999999998,125.09,14.066666666666666,8.0,0
564,1.5926804123711342,666.58,11.75257731958763,12.77319587628866,0
139,3.291578947368421,327.91,15.0,15.0,1
48,2.5250000000000004,121.20000000000002,11.0,17.0,1
520,2.058125,837.14,12.0,23.1875,0
648,0.64,414.72,14.0,8.0,0
550,1.8025714285714287,465.18,11.0,26.0,0
234,3.0896296296296297,429.9,14.481481481481481,6.703703703703703,1
72,1.06,76.32000000000001,10.0,2.0,0
113,2.8659999999999997,146.01,11.0,18.0,1
126,2.478846153846154,263.24,13.0,8.0,1
419,2.619047619047619,580.0500000000001,12.0,15.761904761904763,0
1100,1.7833333333333332,1915.0,11.0,7.0,0
400,1.25,500.0,12.0,11.0,0
135,2.2352631578947366,256.40999999999997,9.0,25.0,0
142,2.156216216216216,287.89,11.0,8.0,0
